,WorkCenter,ProductAGR,ProductName,NPC,Parts,Path,Width,Length,LiftPushSpeed,LiftRegularSpeed,RT1EntranceSpeed,RT1ExitSpeed,RT2EntranceSpeed,RT2ExitSpeed,EM1PushSpeed,EM1PushCycle,EM2PushSpeed,EM2PushCycle,Position,Product,BR
737,12010,BR3-ISX101-K,Kairinis ðonas,14.0,2,2,529.0,375.0,18,14,18,18,18,18,18,14,18,18,2,BR3-ISC101-K,BR3
738,12010,BR3-ISX201,Virðus,16.0,1,2,416.0,403.0,17,17,17,17,17,17,17,17,17,17,2,BR3-ISC201,BR3
739,12010,BR3-ISX703,Nugarëlë didelë,19.0,1,1,160.0,1288.0,19,15,28,19,0,0,28,19,0,0,2,BR3-ISC703,BR3
740,12010,BR3-ISX702,Nugarëlë maþa,19.0,1,1,160.0,598.0,19,15,28,19,0,0,28,19,0,0,2,BR3-ISC702,BR3
741,12010,BR3-ISX701,Nugarëlë didelë,19.0,1,2,160.0,1388.0,19,15,28,19,19,19,28,19,19,19,2,BR3-ISC701,BR3
742,12010,BR3-ISX902,Fasadas didelis,16.0,1,1,200.0,1390.0,32,20,32,17,17,35,32,17,17,17,2,BR3-ISC902,BR3
743,12010,BR3-ISX106-D,Ðonas,11.0,1,1,580.0,1879.0,29,22,29,18,0,0,29,12,18,12,3,BR3-ISC106-D,BR3
744,12010,BR2-IKX103-D,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKC103-D,BR2
745,12010,BR3-ISX306,Dugnas,11.0,1,2,531.0,1144.0,20,12,20,18,0,0,18,12,0,0,3,BR3-ISC306,BR3
746,12010,BR3-IRX903,Durys,11.0,1,2,1697.0,396.0,26,11,26,26,12,18,26,12,26,12,3,BR3-IRC903,BR3
747,12010,BR3-IRX412-A,Lentyna,20.0,1,1,240.0,305.0,18,16,20,20,0,0,20,14,0,0,2,BR3-IRC412-A,BR3
748,12010,BR3-IRX215-A,Virðus,10.0,1,1,1200.0,730.0,15,10,18,18,18,18,18,10,18,10,4,BR3-IRC215-A,BR3
749,12010,BR3-IKX105,Pertvara,17.0,1,1,427.0,670.0,21,18,21,27,21,30,27,21,21,21,2,BR3-IKC105,BR3
750,12010,BR2-IKX901,Stalèiaus priekis,19.5,1,1,794.0,206.0,27,21,27,21,21,30,27,21,21,21,2,BR2-IKC901,BR2
751,12010,BR2-IKX101-K,Ðonas,17.0,1,2,688.0,374.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC101-K,BR2
752,12010,BR3-ISX108-D,Deðininis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC108-D,BR3
753,12010,BR2-IKX103-K-A,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR2-IKC103-K-A,BR2
754,12010,BR3-ITX703,Nugarëlë,15.0,1,2,970.0,475.0,22,15,22,22,22,22,22,15,22,22,3,BR3-ITC703,BR3
755,12010,BR3-ISX704,Nugarëlë,16.0,2,1,223.0,764.0,19,20,19,17,17,20,19,17,17,17,2,BR3-ISC704,BR3
756,12010,BR3-ISX112,Pertvara,16.0,1,1,256.0,425.5,19,20,19,17,17,20,19,17,17,17,2,BR3-ISC112,BR3
757,12010,BR3-ISX110,Pertvara,12.0,1,1,456.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC110,BR3
758,12010,BR3-ISX111-K,Kairinis ðonas,12.0,1,1,477.0,1233.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC111-K,BR3
759,12010,BR3-ISX111-D,Deðininis ðonas,12.0,1,1,477.0,1233.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC111-D,BR3
760,12010,BR3-ISX113-K,Kairinis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC113-K,BR3
761,12010,BR3-ISX113-D,Deðininis ðonas,12.0,1,1,477.0,783.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC113-D,BR3
762,12010,BR3-ISX109-D,Deðininis ðonas,12.0,1,1,477.0,1008.0,18,13,18,20,20,13,18,13,20,13,3,BR3-ISC109-D,BR3
763,12010,BR2-IKX101-D,Ðonas,17.0,1,2,688.0,374.0,21,18,21,27,21,30,27,21,21,21,2,BR2-IKC101-D,BR2
764,12010,BR3-ITX402,Lentyna,20.0,2,2,335.0,278.0,20,10,20,20,20,20,20,10,20,20,3,BR3-ITC402,BR3
765,12010,BR3-IKX103-K,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKC103-K,BR3
766,12010,BR3-IKX103-D,Ðonas,17.0,1,1,374.0,1002.0,21,18,27,27,27,27,27,12,27,21,3,BR3-IKC103-D,BR3
767,12010,BR2-IKX301-A,Dugnas,12.0,1,1,800.0,369.0,23,12,23,18,18,23,23,12,18,12,3,BR2-IKC301-A,BR2
768,12010,BR3-ITX403,Lentyna,20.0,2,2,275.0,335.0,20,10,20,20,20,20,20,10,20,20,3,BR3-ITC403,BR3
769,12010,BR3-IRX313-A,Dugnas,14.0,1,1,240.0,305.0,15,15,18,18,18,18,18,15,18,15,3,BR3-IRC313-A,BR3
770,12010,BR3-IRX122-A,Universalus ðonas,14.0,1,1,566.0,258.0,22,20,22,21,21,21,22,21,21,21,2,BR3-IRC122-A,BR3
771,12010,BR3-IKX702-A,Nugarëlë,18.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC702-A,BR3
772,12010,BR3-ISX903,Fasadas didelis,16.0,1,1,200.0,600.0,19,20,19,17,17,20,19,17,17,17,2,BR3-ISC903,BR3
773,12010,BR3-IRX706-A,Prilaikymo juosta,18.0,2,2,544.0,159.0,21,18,21,21,20,20,20,20,21,20,2,BR3-IRC706-A,BR3
774,12010,BR3-ISX305,Kojûgalis,12.0,1,2,378.0,1438.0,24,12,24,12,12,12,24,12,12,12,2,BR3-ISC305,BR3
775,12010,BR2-IKX903-A,Maþas stalèiaus priekis,19.5,2,1,794.0,210.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKC903-A,BR2
776,12010,BR2-IKX902-A,Stalèiaus priekis,19.5,1,1,794.0,206.0,27,21,27,21,21,30,27,21,21,21,2,BR2-IKC902-A,BR2
777,12010,BR2-IKX902-1,Maþas stalèiaus priekis dvigubos,18.0,1,1,794.0,206.0,27,21,27,21,21,27,27,21,21,18,2,BR2-IKC902-1,BR2
778,12010,BR3-IKX702-A,Nugarëlë,14.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC702-A,BR3
779,12010,BR2-IKX702-A,Nugarëlë,14.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR2-IKC702-A,BR2
780,12010,BR3-IKX702,Nugarëlë,18.0,1,2,800.0,334.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC702,BR3
781,12010,BR3-ITX404,Lentyna,20.0,2,2,442.0,408.5,20,10,20,20,20,20,20,10,20,20,3,BR3-ITC404,BR3
782,12010,BR3-ITX107,Pertvara,14.0,2,2,970.0,278.0,20,14,20,20,0,0,20,14,0,0,3,BR3-ITC107,BR3
783,12010,BR3-IKX204-A,Virðus,12.0,1,1,900.0,460.0,23,12,23,18,18,23,23,12,18,12,3,BR3-IKC204-A,BR3
784,12010,BR3-ISX607,Apatinë jungiamoji juosta,9.0,1,1,1554.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISC607,BR3
785,12010,BR3-ITX108,Pertvara,18.0,2,2,408.5,465.0,18,18,18,18,20,35,18,18,18,18,2,BR3-ITC108,BR3
786,12010,BR3-ISX209,Virðus,10.0,1,1,500.0,816.0,22,11,22,20,0,0,22,13,16,11,3,BR3-ISC209,BR3
787,12010,BR3-ISX206,Virðus,10.0,1,1,500.0,816.0,15,11,15,16,0,0,15,11,16,11,3,BR3-ISC206,BR3
788,12010,BR2-IKX301,Dugnas,12.0,2,2,800.0,369.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKC301,BR2
789,12010,BR2-IKX701,Nugarëlë,12.0,2,2,800.0,334.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKC701,BR2
790,12010,BR2-IKX702,Nugarëlë,12.0,2,2,800.0,334.0,24,20,24,24,0,0,24,20,0,0,4,BR2-IKC702,BR2
791,12010,BR3-ISX304,Kojûgalis,12.0,1,2,378.0,1284.0,24,12,24,12,12,12,24,12,12,12,2,BR3-ISC304,BR3
792,12010,BR3-ISX102,Ðonas,11.0,1,1,2002.0,180.0,28,12,28,16,16,35,28,12,16,12,3,BR3-ISC102,BR3
793,12010,BR2-IRX122-A,Universalus ðonas,14.0,1,1,566.0,258.0,22,20,22,21,21,21,22,21,21,21,2,BR2-IRC122-A,BR2
794,12010,BR3-ISX604,Apatinë jungiamoji juosta,9.0,1,1,1354.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISC604,BR3
795,12010,BR3-ITX107,Pertvara,14.0,2,2,970.0,278.0,20,14,20,20,0,0,20,14,0,0,3,BR3-ITC107,BR3
796,12010,BR3-ISX610,Apatinë jungiamoji juosta,9.0,1,1,1300.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISC610,BR3
797,12010,BR3-ISX613,Apatinë jungiamoji juosta,9.0,1,1,1454.0,180.0,18,9,18,9,9,9,18,9,9,9,2,BR3-ISC613,BR3
798,12010,BR3-ISX202,Galvûgalis,14.0,1,2,578.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISC202,BR3
799,12010,BR3-ISX203,Galvûgalis,14.0,1,2,670.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISC203,BR3
800,12010,BR3-ISX204,Galvûgalis,14.0,1,2,658.0,455.0,20,15,20,20,20,20,20,15,20,15,0,BR3-ISC204,BR3
801,12010,BR3-ISX302,Kojûgalis,12.0,1,2,378.0,1338.0,24,12,24,12,0,0,24,12,0,0,2,BR3-ISC302,BR3
802,12010,BR3-ISX303,Kojûgalis,12.0,1,2,378.0,1538.0,24,12,24,12,0,0,24,12,0,0,2,BR3-ISC303,BR3
803,12010,BR3-ISX904,Fasadas didelis,19.0,1,1,200.0,1290.0,32,20,32,17,17,35,32,17,17,17,2,BR3-ISC904,BR3
804,12010,BR3-ISX103,Ðonas,11.0,1,1,1902.0,180.0,28,12,28,16,16,35,28,12,16,12,3,BR3-ISC103,BR3
